"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
37,"2026-03-10 21:10:35.485993","val",0,0.38603286384976526,0.020584391133686788,0.9742710120068611,0.0,0.0,0.0,"",""
74,"2026-03-10 21:11:27.356876","val",1,0.7615023474178404,0.06913917092191751,0.9742710120068611,0.0,0.0,0.13333333333333333,"",""
100,"2026-03-10 21:11:52.098105","train",2,"","","","","","",0.5585715770721436,8.972407258633745e-05
111,"2026-03-10 21:12:20.786551","val",2,0.823943661971831,0.14345306897303753,0.9742710120068611,0.0,0.0,0.13333333333333333,"",""
148,"2026-03-10 21:13:21.742525","val",3,0.5976525821596244,0.11235400500168641,0.9742710120068611,0.0,0.0,0.13333333333333333,"",""
185,"2026-03-10 21:14:22.374069","val",4,0.7505868544600939,0.07988065942039213,0.9742710120068611,0.0,0.0,0.2,"",""
200,"2026-03-10 21:14:48.746024","train",5,"","","","","","",0.5640076994895935,0.00019575412284332996
222,"2026-03-10 21:15:23.232563","val",5,0.8562206572769953,0.16852875811085816,0.9742710120068611,0.0,0.0,0.3333333333333333,"",""
259,"2026-03-10 21:16:24.084546","val",6,0.8339201877934272,0.2298747419302299,0.9742710120068611,0.0,0.0,0.26666666666666666,"",""
296,"2026-03-10 21:17:24.633262","val",7,0.8392018779342723,0.23496044093804327,0.9742710120068611,0.0,0.0,0.3333333333333333,"",""
300,"2026-03-10 21:17:47.170849","train",8,"","","","","","",0.5873974561691284,0.00018873999183496482
333,"2026-03-10 21:18:25.185693","val",8,0.8328638497652582,0.2996193793958256,0.9742710120068611,0.11764705882352941,0.06666666666666667,0.5333333333333333,"",""
370,"2026-03-10 21:19:25.591619","val",9,0.8510563380281689,0.3169057028932449,0.9742710120068611,0.0,0.0,0.4666666666666667,"",""
400,"2026-03-10 21:19:57.169624","train",10,"","","","","","",0.5523008704185486,0.00014663768529063687
407,"2026-03-10 21:20:25.582742","val",10,0.7105633802816901,0.11675244256489252,0.9725557461406518,0.1111111111111111,0.06666666666666667,0.2,"",""
444,"2026-03-10 21:21:26.191800","val",11,0.7879107981220658,0.20672529169653386,0.9725557461406518,0.0,0.0,0.3333333333333333,"",""
