"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","challenge_score"
15300,"2025-02-22 03:29:06.791355","train",6,0.011615946888923645,0.000596221547928365,"","","","",""
15400,"2025-02-22 03:29:27.180368","train",6,0.010933696292340755,0.0005957402861810275,"","","","",""
15500,"2025-02-22 03:29:47.917178","train",6,0.017228342592716217,0.0005952304025424299,"","","","",""
15600,"2025-02-22 03:30:08.959156","train",6,0.02059435471892357,0.0005946919463595631,"","","","",""
15700,"2025-02-22 03:30:29.823244","train",6,0.014861681498587132,0.0005941249697446947,"","","","",""
15800,"2025-02-22 03:30:50.442263","train",6,0.02088501676917076,0.0005935295275703245,"","","","",""
15900,"2025-02-22 03:31:11.208713","train",6,0.012805736623704433,0.0005929056774638748,"","","","",""
15967,"2025-02-22 03:39:17.284951","train",6,"","",0.8475670670458666,0.18294961460893103,0.9799601326172731,0.0,0.4218082379080499
15967,"2025-02-22 03:41:16.751845","val",6,"","",0.8437489031075,0.18271025590894488,0.9791635313915149,0.0,0.4130006565988181
16000,"2025-02-22 03:41:24.901242","train",7,0.008122250437736511,0.0005922534798021127,"","","","",""
16100,"2025-02-22 03:41:45.511682","train",7,0.004363433923572302,0.0005915729977053066,"","","","",""
16200,"2025-02-22 03:42:06.758897","train",7,0.005735188722610474,0.0005908642970311178,"","","","",""
16300,"2025-02-22 03:42:27.880041","train",7,0.00802006945014,0.0005901274463682267,"","","","",""
16400,"2025-02-22 03:42:48.338344","train",7,0.02585378661751747,0.0005893625170296945,"","","","",""
16500,"2025-02-22 03:43:09.281507","train",7,0.019361279904842377,0.0005885695830460615,"","","","",""
16600,"2025-02-22 03:43:29.726346","train",7,0.029743196442723274,0.0005877487211581825,"","","","",""
16700,"2025-02-22 03:43:50.248095","train",7,0.01805238053202629,0.0005869000108097997,"","","","",""
16800,"2025-02-22 03:44:11.460008","train",7,0.012147179804742336,0.0005860235341398537,"","","","",""
16900,"2025-02-22 03:44:32.303011","train",7,0.006237940862774849,0.0005851193759745346,"","","","",""
17000,"2025-02-22 03:44:53.034981","train",7,0.022180937230587006,0.0005841876238190725,"","","","",""
17100,"2025-02-22 03:45:13.560408","train",7,0.020508520305156708,0.0005832283678492676,"","","","",""
17200,"2025-02-22 03:45:33.819806","train",7,0.017323873937129974,0.0005822417009027645,"","","","",""
17300,"2025-02-22 03:45:54.765409","train",7,0.013894344680011272,0.0005812277184700657,"","","","",""
17400,"2025-02-22 03:46:16.287274","train",7,0.018721139058470726,0.0005801865186852913,"","","","",""
17500,"2025-02-22 03:46:36.782186","train",7,0.02221984788775444,0.0005791182023166805,"","","","",""
17600,"2025-02-22 03:46:57.274058","train",7,0.011348357424139977,0.0005780228727568399,"","","","",""
17700,"2025-02-22 03:47:17.645316","train",7,0.006858333945274353,0.0005769006360127362,"","","","",""
17800,"2025-02-22 03:47:38.258880","train",7,0.02657916583120823,0.0005757516006954379,"","","","",""
17900,"2025-02-22 03:47:58.635245","train",7,0.02515946887433529,0.0005745758780096027,"","","","",""
18000,"2025-02-22 03:48:19.443583","train",7,0.019093500450253487,0.0005733735817427158,"","","","",""
18100,"2025-02-22 03:48:40.609800","train",7,0.014549260959029198,0.0005721448282540771,"","","","",""
18200,"2025-02-22 03:49:01.121822","train",7,0.023586194962263107,0.0005708897364635398,"","","","",""
18248,"2025-02-22 03:57:03.363052","train",7,"","",0.8590717806939391,0.19377209824929378,0.9799601326172731,0.0,0.44334301828747225
18248,"2025-02-22 03:59:02.849209","val",7,"","",0.8527800496710549,0.1929345386066759,0.9791635313915149,0.0,0.4438608010505581
18300,"2025-02-22 03:59:14.659026","train",8,0.03842489421367645,0.0005696084278400015,"","","","",""
18400,"2025-02-22 03:59:35.943997","train",8,0.01061428152024746,0.0005683010263896479,"","","","",""
18500,"2025-02-22 03:59:56.273653","train",8,0.027882065623998642,0.000566967658643952,"","","","",""
18600,"2025-02-22 04:00:17.150316","train",8,0.03093826211988926,0.0005656084536474278,"","","","",""
18700,"2025-02-22 04:00:37.567948","train",8,0.023565419018268585,0.0005642235429451412,"","","","",""
18800,"2025-02-22 04:00:58.184928","train",8,0.013516721315681934,0.0005628130605699792,"","","","",""
18900,"2025-02-22 04:01:19.355962","train",8,0.006408346351236105,0.0005613771430296779,"","","","",""
19000,"2025-02-22 04:01:40.129887","train",8,0.016973871737718582,0.0005599159292936116,"","","","",""
19100,"2025-02-22 04:02:01.133563","train",8,0.012372273951768875,0.0005584295607793425,"","","","",""
19200,"2025-02-22 04:02:22.076881","train",8,0.011700592003762722,0.0005569181813389349,"","","","",""
