"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score"
100,"2026-02-06 06:44:43.946321","train",0,0.0811390720187463,8.005745383324564e-06,"","","","","",""
200,"2026-02-06 06:44:57.074138","train",0,0.07889029808724446,8.022980845601786e-06,"","","","","",""
300,"2026-02-06 06:45:10.298781","train",0,0.04200867080611521,8.051704323824626e-06,"","","","","",""
400,"2026-02-06 06:45:23.605303","train",0,0.05822949754738958,8.0919123799224e-06,"","","","","",""
500,"2026-02-06 06:45:36.992121","train",0,0.047044965551582316,8.143600201172325e-06,"","","","","",""
600,"2026-02-06 06:45:50.429385","train",0,0.045075512566723326,8.206761600775523e-06,"","","","","",""
700,"2026-02-06 06:46:03.902458","train",0,0.05565718248525707,8.281389018597511e-06,"","","","","",""
800,"2026-02-06 06:46:17.392420","train",0,0.05433281663732305,8.367473522073314e-06,"","","","","",""
900,"2026-02-06 06:46:30.882533","train",0,0.0366931300927268,8.465004807276411e-06,"","","","","",""
1000,"2026-02-06 06:46:44.376076","train",0,0.03027971465897609,8.573971200152283e-06,"","","","","",""
1100,"2026-02-06 06:46:57.873577","train",0,0.05710524157457843,8.694359657915546e-06,"","","","","",""
1200,"2026-02-06 06:47:11.385416","train",0,0.03985210701481747,8.82615577061128e-06,"","","","","",""
1300,"2026-02-06 06:47:24.902746","train",0,0.04204479187020465,8.969343762839675e-06,"","","","","",""
1400,"2026-02-06 06:47:38.374273","train",0,0.08558583560459576,9.123906495644432e-06,"","","","","",""
1500,"2026-02-06 06:47:51.860976","train",0,0.049388797575399934,9.289825468564215e-06,"","","","","",""
1600,"2026-02-06 06:48:05.332473","train",0,0.017120383200874188,9.467080821846865e-06,"","","","","",""
1700,"2026-02-06 06:48:18.795556","train",0,0.059820189031408046,9.655651338826747e-06,"","","","","",""
1800,"2026-02-06 06:48:32.256978","train",0,0.06251558955127981,9.855514448464236e-06,"","","","","",""
1900,"2026-02-06 06:48:45.714689","train",0,0.04415036749281001,1.0066646228047265e-05,"","","","","",""
2000,"2026-02-06 06:48:59.141024","train",0,0.04507510961093413,1.0289021406054903e-05,"","","","","",""
2100,"2026-02-06 06:49:12.579863","train",0,0.02716382131921188,1.0522613365182137e-05,"","","","","",""
2200,"2026-02-06 06:49:26.025775","train",0,0.03599255017760033,1.0767394145525937e-05,"","","","","",""
