"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
100,"2026-02-13 13:48:49.415374","train",7,"","","","","","",0.6046434044837952,0.0008649989207926915
104,"2026-02-13 13:49:18.728174","train",7,0.8953079386561962,0.7275748556063758,0.7595918367346939,0.31431897555296856,0.8083832335329342,0.6227544910179641,"",""
104,"2026-02-13 13:49:42.122121","val",7,0.684226965122332,0.11298191472948493,0.7336769759450171,0.11428571428571428,0.5882352941176471,0.23529411764705882,"",""
117,"2026-02-13 13:50:34.708113","train",8,0.8992317598705349,0.6386412540156152,0.7677551020408163,0.33137485311398357,0.844311377245509,0.49700598802395207,"",""
117,"2026-02-13 13:50:58.032088","val",8,0.6401874023945862,0.12104216647786661,0.7319587628865979,0.10344827586206896,0.5294117647058824,0.17647058823529413,"",""
130,"2026-02-13 13:51:50.617031","train",9,0.8825069965194446,0.6534490044641361,0.6073469387755102,0.2340764331210191,0.8802395209580839,0.5868263473053892,"",""
130,"2026-02-13 13:52:13.766803","val",9,0.633524206142634,0.08278214699492173,0.5687285223367697,0.08058608058608059,0.6470588235294118,0.23529411764705882,"",""
143,"2026-02-13 13:53:06.364640","train",10,0.9032106614628824,0.7585880496645053,0.6502040816326531,0.25929127052722556,0.8982035928143712,0.6347305389221557,"",""
143,"2026-02-13 13:53:29.829244","val",10,0.6139510671525247,0.05064183050190633,0.5996563573883161,0.07905138339920949,0.5882352941176471,0.11764705882352941,"",""
156,"2026-02-13 13:54:22.291367","train",11,0.9161676646706588,0.777351133087265,0.7808163265306123,0.3490909090909091,0.8622754491017964,0.6467065868263473,"",""
156,"2026-02-13 13:54:45.563271","val",11,0.6963040083289953,0.1468178691017971,0.7663230240549829,0.1282051282051282,0.5882352941176471,0.29411764705882354,"",""
169,"2026-02-13 13:55:38.035759","train",12,0.886757365689121,0.6989319497147576,0.6346938775510204,0.2510460251046025,0.8982035928143712,0.5688622754491018,"",""
169,"2026-02-13 13:56:01.381358","val",12,0.6110359187922957,0.07748028521906886,0.584192439862543,0.08333333333333333,0.6470588235294118,0.23529411764705882,"",""
182,"2026-02-13 13:56:53.700704","train",13,0.8922365518634218,0.6952518346391553,0.5514285714285714,0.21890547263681592,0.9221556886227545,0.562874251497006,"",""
182,"2026-02-13 13:57:16.925042","val",13,0.6786048932847475,0.16320953953174516,0.5154639175257731,0.0784313725490196,0.7058823529411765,0.29411764705882354,"",""
195,"2026-02-13 13:58:09.415414","train",14,0.8943532121040442,0.6878835986102175,0.5938775510204082,0.2328450269853508,0.9041916167664671,0.5508982035928144,"",""
195,"2026-02-13 13:58:32.841780","val",14,0.5916710046850598,0.11785942001381405,0.570446735395189,0.07407407407407407,0.5882352941176471,0.17647058823529413,"",""
200,"2026-02-13 13:58:55.036419","train",15,"","","","","","",0.5179234743118286,0.00021388572495852442
208,"2026-02-13 13:59:25.312564","train",15,0.8919768872242375,0.6918080257884025,0.6171428571428571,0.2435483870967742,0.9041916167664671,0.5508982035928144,"",""
208,"2026-02-13 13:59:48.522511","val",15,0.6256116605934409,0.06105297995291187,0.6013745704467354,0.08661417322834646,0.6470588235294118,0.17647058823529413,"",""
221,"2026-02-13 14:00:41.036508","train",16,0.8860006662102864,0.6654831701566812,0.5522448979591836,0.218104062722737,0.9161676646706587,0.5269461077844312,"",""
221,"2026-02-13 14:01:04.408633","val",16,0.6507548152004164,0.06420781562071116,0.5309278350515464,0.08695652173913043,0.7647058823529411,0.11764705882352941,"",""
234,"2026-02-13 14:01:56.876437","train",17,0.8915008353857332,0.6855673202756878,0.5869387755102041,0.23100303951367782,0.9101796407185628,0.5508982035928144,"",""
234,"2026-02-13 14:02:20.163451","val",17,0.6170744403956272,0.07707546505097608,0.5601374570446735,0.07913669064748201,0.6470588235294118,0.23529411764705882,"",""
247,"2026-02-13 14:03:12.644425","train",18,0.8942115768463074,0.6955399796269164,0.5930612244897959,0.23366641045349731,0.9101796407185628,0.5688622754491018,"",""
247,"2026-02-13 14:03:35.915035","val",18,0.6654867256637169,0.10009997539973783,0.5567010309278351,0.0851063829787234,0.7058823529411765,0.29411764705882354,"",""
260,"2026-02-13 14:04:28.378342","train",19,0.8953092500937677,0.6990589481596472,0.5983673469387755,0.2360248447204969,0.9101796407185628,0.5688622754491018,"",""
260,"2026-02-13 14:04:51.713439","val",19,0.630609057782405,0.08508341098201716,0.5618556701030928,0.08602150537634409,0.7058823529411765,0.17647058823529413,"",""
