"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
39,"2026-02-13 20:58:03.824723","train",0,0.5388752912507215,0.08368678193174935,0.9329517579721995,0.0,0.0,0.09146341463414634,"",""
39,"2026-02-13 20:58:27.622597","val",0,0.4944373808010172,0.06172298468688846,0.9811320754716981,0.0,0.0,0.2727272727272727,"",""
78,"2026-02-13 20:59:26.450708","train",1,0.77287787777089,0.17818744363677222,0.9329517579721995,0.0,0.0,0.14634146341463414,"",""
78,"2026-02-13 20:59:49.972827","val",1,0.8143674507310871,0.05881176950805807,0.9811320754716981,0.0,0.0,0.18181818181818182,"",""
100,"2026-02-13 21:00:12.002773","train",2,"","","","","","",0.6572877764701843,8.281830657740928e-05
117,"2026-02-13 21:00:48.407610","train",2,0.7524636070199439,0.18146837513394057,0.9329517579721995,0.0,0.0,0.12804878048780488,"",""
117,"2026-02-13 21:01:12.085799","val",2,0.6462174189446916,0.04580402484649488,0.9811320754716981,0.0,0.0,0.18181818181818182,"",""
156,"2026-02-13 21:02:18.942811","train",3,0.7600681900771682,0.31958002411890224,0.9329517579721995,0.0,0.0,0.25,"",""
156,"2026-02-13 21:02:42.521791","val",3,0.8720597584233948,0.24624382479129336,0.9811320754716981,0.0,0.0,0.45454545454545453,"",""
195,"2026-02-13 21:03:49.311221","train",4,0.8745030033560633,0.4272366995886574,0.9390842191332788,0.1945945945945946,0.10975609756097561,0.35365853658536583,"",""
195,"2026-02-13 21:04:12.633012","val",4,0.9275270184361094,0.3402470164357704,0.9794168096054888,0.0,0.0,0.7272727272727273,"",""
200,"2026-02-13 21:04:33.577048","train",5,"","","","","","",0.7607848644256592,0.00019065283049482035
234,"2026-02-13 21:05:19.610924","train",5,0.8779472435390436,0.47820531059803556,0.9423548650858544,0.2914572864321608,0.17682926829268292,0.4146341463414634,"",""
234,"2026-02-13 21:05:43.215903","val",5,0.8622059758423395,0.23513210751474353,0.9777015437392796,0.0,0.0,0.5454545454545454,"",""
273,"2026-02-13 21:06:50.184193","train",6,0.9370898441675038,0.6076660007358681,0.946034341782502,0.5448275862068965,0.4817073170731707,0.47560975609756095,"",""
273,"2026-02-13 21:07:13.778082","val",6,0.9241894469167197,0.24425093732581904,0.9639794168096055,0.3225806451612903,0.45454545454545453,0.5454545454545454,"",""
300,"2026-02-13 21:07:42.413210","train",7,"","","","","","",0.6637141704559326,0.0001926608277306569
312,"2026-02-13 21:08:20.846197","train",7,0.9533384279942712,0.7612939580780519,0.9493049877350777,0.6630434782608695,0.7439024390243902,0.6036585365853658,"",""
312,"2026-02-13 21:08:44.412119","val",7,0.8909726636999364,0.221584007008653,0.9485420240137221,0.2857142857142857,0.5454545454545454,0.5454545454545454,"",""
351,"2026-02-13 21:09:51.446978","train",8,0.9588214232273786,0.8231257183461483,0.9370400654129191,0.6333333333333333,0.8109756097560976,0.676829268292683,"",""
351,"2026-02-13 21:10:15.078192","val",8,0.9198982835346472,0.17073247970507177,0.9262435677530018,0.18867924528301888,0.45454545454545453,0.36363636363636365,"",""
390,"2026-02-13 21:11:22.231771","train",9,0.9785810478613112,0.897680633328615,0.9758789860997547,0.7838827838827839,0.6524390243902439,0.725609756097561,"",""
390,"2026-02-13 21:11:45.748657","val",9,0.8903369357914812,0.1451055847945457,0.9759862778730704,0.0,0.0,0.36363636363636365,"",""
400,"2026-02-13 21:12:08.300550","train",10,"","","","","","",0.6198546886444092,0.00015727923376009835
429,"2026-02-13 21:12:52.713143","train",10,0.9839571620957226,0.9143003099022673,0.982011447260834,0.8589743589743589,0.8170731707317073,0.7317073170731707,"",""
429,"2026-02-13 21:13:16.212115","val",10,0.8849332485696122,0.17716271685989146,0.9708404802744426,0.19047619047619047,0.18181818181818182,0.45454545454545453,"",""
