"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
13,"2026-02-12 20:56:49.132563","train",0,0.6610087138524626,0.13331321120595443,0.9330065359477124,0.0,0.0,0.1524390243902439,"",""
13,"2026-02-12 20:57:12.453930","val",0,0.5254833040421794,0.044951998970417274,0.9759862778730704,0.0,0.0,0.14285714285714285,"",""
26,"2026-02-12 20:58:04.826451","train",1,0.7246086241510402,0.20680974594806656,0.9330065359477124,0.0,0.0,0.1951219512195122,"",""
26,"2026-02-12 20:58:28.017977","val",1,0.5518453427065025,0.03654496763646377,0.9759862778730704,0.0,0.0,0.07142857142857142,"",""
39,"2026-02-12 20:59:20.443298","train",2,0.775968027850156,0.29644894427839674,0.9325980392156863,0.21052631578947367,0.13414634146341464,0.27439024390243905,"",""
39,"2026-02-12 20:59:43.731813","val",2,0.6968365553602811,0.0858053357725795,0.9691252144082333,0.1,0.07142857142857142,0.14285714285714285,"",""
52,"2026-02-12 21:00:36.088851","train",3,0.8533194865661441,0.38885313480508565,0.8325163398692811,0.36335403726708076,0.7134146341463414,0.3353658536585366,"",""
52,"2026-02-12 21:00:59.333480","val",3,0.6699723826261612,0.12464188986353832,0.8284734133790738,0.07407407407407407,0.2857142857142857,0.2857142857142857,"",""
65,"2026-02-12 21:01:51.755994","train",4,0.8937118235017726,0.5123654971686332,0.6862745098039216,0.2781954887218045,0.9024390243902439,0.4329268292682927,"",""
65,"2026-02-12 21:02:15.039471","val",4,0.6439869445141853,0.08470012592493345,0.660377358490566,0.05714285714285714,0.42857142857142855,0.2857142857142857,"",""
78,"2026-02-12 21:03:07.463785","train",5,0.903947396523002,0.5595575732124592,0.41625816993464054,0.18389491719017703,0.9817073170731707,0.4451219512195122,"",""
78,"2026-02-12 21:03:30.856986","val",5,0.7120261109716294,0.05873445743294416,0.379073756432247,0.07179487179487179,1.0,0.21428571428571427,"",""
91,"2026-02-12 21:04:24.067466","train",6,0.9171409807355516,0.6304680688694699,0.3917483660130719,0.1778023191606847,0.9817073170731707,0.47560975609756095,"",""
91,"2026-02-12 21:04:47.430919","val",6,0.7244539291990962,0.049341282149754896,0.3653516295025729,0.07035175879396985,1.0,0.07142857142857142,"",""
100,"2026-02-12 21:05:10.653995","train",7,"","","","","","",0.5536284448341272,0.0008649989207926915
104,"2026-02-12 21:05:40.191357","train",7,0.951537204732818,0.750101392445688,0.8754084967320261,0.47863247863247865,0.8536585365853658,0.6097560975609756,"",""
104,"2026-02-12 21:06:03.496725","val",7,0.7121516444890785,0.07165700170051528,0.8353344768439108,0.1111111111111111,0.42857142857142855,0.21428571428571427,"",""
117,"2026-02-12 21:06:55.710583","train",8,0.9369687326470463,0.6025072382646305,0.41544117647058826,0.18368511123787792,0.9817073170731707,0.47560975609756095,"",""
117,"2026-02-12 21:07:19.119256","val",8,0.7357519457695205,0.05721073818863679,0.3979416809605489,0.064,0.8571428571428571,0.07142857142857142,"",""
130,"2026-02-12 21:08:11.612620","train",9,0.971359617273931,0.8903165458092823,0.8296568627450981,0.42954856361149113,0.9573170731707317,0.7134146341463414,"",""
130,"2026-02-12 21:08:34.913720","val",9,0.7051217675119257,0.09296413503477262,0.7718696397941681,0.08275862068965517,0.42857142857142855,0.2857142857142857,"",""
143,"2026-02-12 21:09:27.627443","train",10,0.9607569625389774,0.8159393343469951,0.4918300653594771,0.2066326530612245,0.9878048780487805,0.6585365853658537,"",""
143,"2026-02-12 21:09:50.988475","val",10,0.6202611097162943,0.045870502925362225,0.4288164665523156,0.05128205128205128,0.6428571428571429,0.07142857142857142,"",""
156,"2026-02-12 21:10:43.376543","train",11,0.9709965400879929,0.911614145268555,0.758578431372549,0.3469613259668508,0.9573170731707317,0.7134146341463414,"",""
156,"2026-02-12 21:11:06.605835","val",11,0.7038664323374342,0.08199652924910476,0.692967409948542,0.08205128205128205,0.5714285714285714,0.21428571428571427,"",""
169,"2026-02-12 21:11:58.789575","train",12,0.9633665798129084,0.8248721152883272,0.5861928104575164,0.23891810668670171,0.9695121951219512,0.6463414634146342,"",""
169,"2026-02-12 21:12:22.121941","val",12,0.6798895305046447,0.0658930539160793,0.5351629502572899,0.06872852233676977,0.7142857142857143,0.14285714285714285,"",""
182,"2026-02-12 21:13:14.616550","train",13,0.9643837298705736,0.8125248255410208,0.5612745098039216,0.22844827586206898,0.9695121951219512,0.6341463414634146,"",""
182,"2026-02-12 21:13:37.892144","val",13,0.6294250564900827,0.04181883245286838,0.5077186963979416,0.06514657980456026,0.7142857142857143,0.07142857142857142,"",""
195,"2026-02-12 21:14:30.507499","train",14,0.9655797488360172,0.8690010776269297,0.568218954248366,0.23127272727272727,0.9695121951219512,0.676829268292683,"",""
195,"2026-02-12 21:14:53.831088","val",14,0.6476274165202108,0.051416730013652816,0.5197255574614065,0.06040268456375839,0.6428571428571429,0.14285714285714285,"",""
200,"2026-02-12 21:15:16.242339","train",15,"","","","","","",0.5396239212151461,0.00021388572495852442
208,"2026-02-12 21:15:46.885423","train",15,0.9645866259450687,0.8522096948712176,0.5522875816993464,0.22598870056497175,0.975609756097561,0.6829268292682927,"",""
208,"2026-02-12 21:16:10.163698","val",15,0.6574190308812453,0.06363818359329514,0.47684391080617494,0.06153846153846154,0.7142857142857143,0.14285714285714285,"",""
