"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
39,"2026-02-13 01:17:06.663263","train",0,0.3939520951689377,0.05176975856546896,0.9330065359477124,0.0,0.0,0.024390243902439025,"",""
39,"2026-02-13 01:17:32.283082","val",0,0.33178508661812706,0.017891333106693677,0.9759862778730704,0.0,0.0,0.0,"",""
78,"2026-02-13 01:18:34.089135","train",1,0.7270487164153603,0.14543820274505578,0.9330065359477124,0.0,0.0,0.1402439024390244,"",""
78,"2026-02-13 01:18:59.487298","val",1,0.6448656791363294,0.03947434727566136,0.9759862778730704,0.0,0.0,0.07142857142857142,"",""
100,"2026-02-13 01:19:22.879807","train",2,"","","","","","",0.6977271537296474,8.281830657740928e-05
117,"2026-02-13 01:20:00.778477","train",2,0.7703216436717782,0.1491285624009118,0.9330065359477124,0.0,0.0,0.10365853658536585,"",""
117,"2026-02-13 01:20:25.500135","val",2,0.6957067537032388,0.06830499394311884,0.9759862778730704,0.0,0.0,0.14285714285714285,"",""
156,"2026-02-13 01:21:34.820534","train",3,0.8070938874887873,0.2571871064069709,0.9330065359477124,0.0,0.0,0.1951219512195122,"",""
156,"2026-02-13 01:22:00.003617","val",3,0.6683404468993221,0.049240641327555894,0.9759862778730704,0.0,0.0,0.07142857142857142,"",""
195,"2026-02-13 01:23:09.876525","train",4,0.8566031993507326,0.4290315542988831,0.9428104575163399,0.33962264150943394,0.21951219512195122,0.3597560975609756,"",""
195,"2026-02-13 01:23:34.952744","val",4,0.7023600301280442,0.08191744592379582,0.9691252144082333,0.1,0.07142857142857142,0.14285714285714285,"",""
200,"2026-02-13 01:23:56.978516","train",5,"","","","","","",0.7107055873610079,0.00019065283049482035
234,"2026-02-13 01:24:44.247649","train",5,0.8689665114689676,0.5048686298444625,0.9383169934640523,0.1564245810055866,0.08536585365853659,0.4268292682926829,"",""
234,"2026-02-13 01:25:09.343350","val",5,0.7327391413507407,0.1709134222626517,0.9759862778730704,0.0,0.0,0.21428571428571427,"",""
273,"2026-02-13 01:26:18.854863","train",6,0.8857935372260903,0.5629222125936406,0.9464869281045751,0.39631336405529954,0.2621951219512195,0.4146341463414634,"",""
273,"2026-02-13 01:26:43.887694","val",6,0.7563394426311826,0.1099721972315376,0.9691252144082333,0.0,0.0,0.2857142857142857,"",""
300,"2026-02-13 01:27:13.955137","train",7,"","","","","","",0.6056518349680118,0.0001926608277306569
312,"2026-02-13 01:27:53.598355","train",7,0.9452687839050018,0.7250245249597831,0.9481209150326797,0.3864734299516908,0.24390243902439024,0.5670731707317073,"",""
312,"2026-02-13 01:28:18.527856","val",7,0.7510670348983178,0.07120446472868347,0.9759862778730704,0.0,0.0,0.14285714285714285,"",""
351,"2026-02-13 01:29:27.549630","train",8,0.9701369014565803,0.8501115549536674,0.9718137254901961,0.7509025270758123,0.6341463414634146,0.6646341463414634,"",""
351,"2026-02-13 01:29:52.518953","val",8,0.7302284710017575,0.09213811603891907,0.9725557461406518,0.0,0.0,0.21428571428571427,"",""
390,"2026-02-13 01:31:01.703381","train",9,0.9804178591260518,0.9014997794988013,0.9742647058823529,0.7675276752767528,0.6341463414634146,0.7134146341463414,"",""
390,"2026-02-13 01:31:26.826883","val",9,0.7098920411749937,0.05142253493932585,0.9759862778730704,0.0,0.0,0.0,"",""
400,"2026-02-13 01:31:50.679978","train",10,"","","","","","",0.5373896810808219,0.00015727923376009835
429,"2026-02-13 01:32:36.344489","train",10,0.9877060996967237,0.9281124094845314,0.983251633986928,0.8610169491525423,0.774390243902439,0.7195121951219512,"",""
429,"2026-02-13 01:33:00.989597","val",10,0.7406477529500377,0.09680183382400988,0.9708404802744426,0.10526315789473684,0.07142857142857142,0.21428571428571427,"",""
468,"2026-02-13 01:34:10.568230","train",11,0.9922098586134723,0.9618134231437315,0.9893790849673203,0.9171974522292994,0.8780487804878049,0.7378048780487805,"",""
468,"2026-02-13 01:34:35.324066","val",11,0.6908109465227217,0.07494377084167334,0.967409948542024,0.09523809523809523,0.07142857142857142,0.14285714285714285,"",""
500,"2026-02-13 01:35:06.764469","train",12,"","","","","","",0.586554947408149,0.00010345200009051524
507,"2026-02-13 01:35:44.738077","train",12,0.9904451967024048,0.9754574917557174,0.9926470588235294,0.9426751592356688,0.9024390243902439,0.7439024390243902,"",""
507,"2026-02-13 01:36:09.112163","val",12,0.6174993723324127,0.08847534080878486,0.967409948542024,0.09523809523809523,0.07142857142857142,0.21428571428571427,"",""
