"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
13,"2026-02-13 13:11:39.491612","train",0,0.6132080005125796,0.11468846462161388,0.9330065359477124,0.0,0.0,0.10365853658536585,"",""
13,"2026-02-13 13:12:02.823205","val",0,0.6093396936982175,0.041092871980007155,0.9759862778730704,0.0,0.0,0.07142857142857142,"",""
26,"2026-02-13 13:12:55.311089","train",1,0.6684144205715262,0.17553927959920165,0.9330065359477124,0.0,0.0,0.20121951219512196,"",""
26,"2026-02-13 13:13:18.709040","val",1,0.572683906603063,0.04518744882640079,0.9759862778730704,0.0,0.0,0.14285714285714285,"",""
39,"2026-02-13 13:14:11.028827","train",2,0.7119062620135833,0.3197999897372692,0.8488562091503268,0.26294820717131473,0.4024390243902439,0.2865853658536585,"",""
39,"2026-02-13 13:14:34.365893","val",2,0.5558624152648757,0.05524719746870482,0.855917667238422,0.06666666666666667,0.21428571428571427,0.07142857142857142,"",""
52,"2026-02-13 13:15:26.658624","train",3,0.7865079449831276,0.3504401092356809,0.9019607843137255,0.3220338983050847,0.3475609756097561,0.32926829268292684,"",""
52,"2026-02-13 13:15:49.978607","val",3,0.6852874717549586,0.11244483698257893,0.9039451114922813,0.0967741935483871,0.21428571428571427,0.21428571428571427,"",""
65,"2026-02-13 13:16:42.377728","train",4,0.8272660287898851,0.4036261071023238,0.7361111111111112,0.2675736961451247,0.7195121951219512,0.3475609756097561,"",""
65,"2026-02-13 13:17:05.730676","val",4,0.66269143861411,0.06365243040109612,0.7066895368782161,0.055248618784530384,0.35714285714285715,0.14285714285714285,"",""
78,"2026-02-13 13:17:58.144040","train",5,0.8355180257144078,0.4390194476922962,0.35294117647058826,0.1706806282722513,0.9939024390243902,0.3780487804878049,"",""
78,"2026-02-13 13:18:21.473929","val",5,0.6385890032638715,0.07551425129449507,0.3156089193825043,0.0611764705882353,0.9285714285714286,0.14285714285714285,"",""
91,"2026-02-13 13:19:13.837121","train",6,0.8967632736747683,0.550845136627906,0.42320261437908496,0.18569780853517878,0.9817073170731707,0.42073170731707316,"",""
91,"2026-02-13 13:19:37.144675","val",6,0.6624403715792117,0.049555576647263615,0.38421955403087477,0.06753246753246753,0.9285714285714286,0.14285714285714285,"",""
100,"2026-02-13 13:20:00.246607","train",7,"","","","","","",0.611270546913147,0.0008649989207926915
104,"2026-02-13 13:20:29.467916","train",7,0.9009346567852718,0.5543114545121626,0.38235294117647056,0.17736670293797607,0.9939024390243902,0.4146341463414634,"",""
104,"2026-02-13 13:20:52.716786","val",7,0.6103439618378107,0.04977820714543693,0.33276157804459694,0.0535279805352798,0.7857142857142857,0.14285714285714285,"",""
117,"2026-02-13 13:21:45.092933","train",8,0.9435601853829396,0.6947624900807466,0.6413398692810458,0.26588628762541805,0.9695121951219512,0.5426829268292683,"",""
117,"2026-02-13 13:22:08.439769","val",8,0.7461712277178006,0.1351315696939841,0.6329331046312179,0.08547008547008547,0.7142857142857143,0.21428571428571427,"",""
130,"2026-02-13 13:23:00.693967","train",9,0.971033915680663,0.8814115321510777,0.7802287581699346,0.3700234192037471,0.9634146341463414,0.6890243902439024,"",""
130,"2026-02-13 13:23:23.921754","val",9,0.7565905096660808,0.14502226116878544,0.7289879931389366,0.10227272727272728,0.6428571428571429,0.14285714285714285,"",""
143,"2026-02-13 13:24:16.191484","train",10,0.9638578018880013,0.7483576279002281,0.6879084967320261,0.29259259259259257,0.9634146341463414,0.6036585365853658,"",""
143,"2026-02-13 13:24:39.551415","val",10,0.6728596535274918,0.045078851178145196,0.6346483704974271,0.07792207792207792,0.6428571428571429,0.07142857142857142,"",""
156,"2026-02-13 13:25:31.821356","train",11,0.9575373221989663,0.6806408941741664,0.5347222222222222,0.22039698836413416,0.9817073170731707,0.5121951219512195,"",""
156,"2026-02-13 13:25:55.145756","val",11,0.5567411498870198,0.030237887349998296,0.4734133790737564,0.055384615384615386,0.6428571428571429,0.0,"",""
169,"2026-02-13 13:26:47.478692","train",12,0.9760462496262441,0.8620571393762597,0.6380718954248366,0.26655629139072845,0.9817073170731707,0.6524390243902439,"",""
169,"2026-02-13 13:27:10.732337","val",12,0.6997238262616119,0.1192429076935761,0.5883361921097771,0.08396946564885496,0.7857142857142857,0.14285714285714285,"",""
182,"2026-02-13 13:28:03.155985","train",13,0.9493467280338302,0.6602091869923388,0.4583333333333333,0.1953883495145631,0.9817073170731707,0.524390243902439,"",""
182,"2026-02-13 13:28:26.525564","val",13,0.6748681898066784,0.060734356699245706,0.4202401372212693,0.06111111111111111,0.7857142857142857,0.21428571428571427,"",""
195,"2026-02-13 13:29:18.846790","train",14,0.9800441031993506,0.9111694858372429,0.7344771241830066,0.32989690721649484,0.975609756097561,0.6951219512195121,"",""
195,"2026-02-13 13:29:42.261958","val",14,0.683153401958323,0.08166301771791618,0.6775300171526587,0.08737864077669903,0.6428571428571429,0.21428571428571427,"",""
200,"2026-02-13 13:30:04.373011","train",15,"","","","","","",0.5410646796226501,0.00021388572495852442
208,"2026-02-13 13:30:34.597409","train",15,0.9774278117124429,0.9112806708245792,0.7001633986928104,0.3036053130929791,0.975609756097561,0.725609756097561,"",""
208,"2026-02-13 13:30:57.893584","val",15,0.7019834295756966,0.07181414254070384,0.6535162950257289,0.09009009009009009,0.7142857142857143,0.14285714285714285,"",""
221,"2026-02-13 13:31:50.128815","train",16,0.9729253876382897,0.9071748986467955,0.6499183006535948,0.27063829787234045,0.9695121951219512,0.7073170731707317,"",""
221,"2026-02-13 13:32:13.491597","val",16,0.7113984433843836,0.08100302521884112,0.5986277873070326,0.0859375,0.7857142857142857,0.21428571428571427,"",""
234,"2026-02-13 13:33:05.928804","train",17,0.9697978514373585,0.8724287091845203,0.5800653594771242,0.23851851851851852,0.9817073170731707,0.676829268292683,"",""
234,"2026-02-13 13:33:29.296192","val",17,0.6669595782073813,0.055260502389744066,0.5351629502572899,0.06872852233676977,0.7142857142857143,0.14285714285714285,"",""
247,"2026-02-13 13:34:21.799060","train",18,0.9706935308188458,0.8761765436101079,0.5849673202614379,0.2406576980568012,0.9817073170731707,0.6890243902439024,"",""
247,"2026-02-13 13:34:45.131747","val",18,0.6772533266382124,0.06371234642811893,0.5454545454545454,0.07017543859649122,0.7142857142857143,0.21428571428571427,"",""
260,"2026-02-13 13:35:37.536746","train",19,0.9713289158942379,0.8792990589742858,0.5894607843137255,0.2426525998492841,0.9817073170731707,0.6951219512195121,"",""
260,"2026-02-13 13:36:00.842252","val",19,0.6645744413758473,0.05964970769094975,0.5471698113207547,0.07042253521126761,0.7142857142857143,0.14285714285714285,"",""
