"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
39,"2026-02-13 20:31:43.294703","train",0,0.6247662362528557,0.08750808779881541,0.9318367346938775,0.0,0.0,0.017964071856287425,"",""
39,"2026-02-13 20:32:08.817028","val",0,0.46611140031233733,0.03522761178303374,0.9707903780068728,0.0,0.0,0.058823529411764705,"",""
78,"2026-02-13 20:33:10.999992","train",1,0.7464912487770845,0.2351912608379027,0.9318367346938775,0.0,0.0,0.19760479041916168,"",""
78,"2026-02-13 20:33:36.528932","val",1,0.6429984383133784,0.04454374803582451,0.9707903780068728,0.0,0.0,0.058823529411764705,"",""
100,"2026-02-13 20:34:00.273374","train",2,"","","","","","",0.6899081468582153,8.281830657740928e-05
117,"2026-02-13 20:34:39.014814","train",2,0.7722531284343271,0.33200017562122197,0.9391836734693878,0.2731707317073171,0.16766467065868262,0.281437125748503,"",""
117,"2026-02-13 20:35:04.483499","val",2,0.7183758459135866,0.053792796173167026,0.9604810996563574,0.0,0.0,0.0,"",""
156,"2026-02-13 20:36:15.067901","train",3,0.86107679516132,0.49434018755132253,0.9363265306122449,0.12359550561797752,0.0658682634730539,0.437125748502994,"",""
156,"2026-02-13 20:36:40.330181","val",3,0.7339927121290994,0.08666377326838076,0.9707903780068728,0.0,0.0,0.17647058823529413,"",""
195,"2026-02-13 20:37:51.096642","train",4,0.8654412593997288,0.5313856793446108,0.9424489795918367,0.27692307692307694,0.16167664670658682,0.4251497005988024,"",""
195,"2026-02-13 20:38:16.746643","val",4,0.7460697553357627,0.09068458028902367,0.9707903780068728,0.0,0.0,0.23529411764705882,"",""
200,"2026-02-13 20:38:39.184851","train",5,"","","","","","",0.8022394776344299,0.00019065283049482035
234,"2026-02-13 20:39:27.359534","train",5,0.8973275525165175,0.5810540926860083,0.9485714285714286,0.5116279069767442,0.39520958083832336,0.437125748502994,"",""
234,"2026-02-13 20:39:52.790239","val",5,0.7856324830817282,0.11490992411734169,0.9604810996563574,0.08,0.058823529411764705,0.29411764705882354,"",""
273,"2026-02-13 20:41:03.923369","train",6,0.9124064617152028,0.6415505490211306,0.9551020408163265,0.5416666666666666,0.38922155688622756,0.49101796407185627,"",""
273,"2026-02-13 20:41:29.629583","val",6,0.7665799062988027,0.1502349052591867,0.9673539518900344,0.09523809523809523,0.058823529411764705,0.29411764705882354,"",""
300,"2026-02-13 20:42:00.392882","train",7,"","","","","","",0.6628726124763489,0.0001926608277306569
312,"2026-02-13 20:42:39.840678","train",7,0.9254500198027074,0.6948924703918136,0.9546938775510204,0.5355648535564853,0.38323353293413176,0.5748502994011976,"",""
312,"2026-02-13 20:43:05.327013","val",7,0.7083810515356586,0.0924456906693033,0.9656357388316151,0.0,0.0,0.17647058823529413,"",""
351,"2026-02-13 20:44:16.213571","train",8,0.9196796944875034,0.7071037436815726,0.9595918367346938,0.6501766784452296,0.5508982035928144,0.5568862275449101,"",""
351,"2026-02-13 20:44:41.609556","val",8,0.785320145757418,0.1509839986607909,0.9656357388316151,0.23076923076923078,0.17647058823529413,0.17647058823529413,"",""
390,"2026-02-13 20:45:51.263796","train",9,0.967156357455916,0.8294311999372843,0.9697959183673469,0.7581699346405228,0.6946107784431138,0.6706586826347305,"",""
390,"2026-02-13 20:46:15.349925","val",9,0.71025507548152,0.08316959087913428,0.9484536082474226,0.0625,0.058823529411764705,0.17647058823529413,"",""
400,"2026-02-13 20:46:38.304435","train",10,"","","","","","",0.5462090373039246,0.00015727923376009835
429,"2026-02-13 20:47:23.026155","train",10,0.9813251289798851,0.889060994552565,0.9779591836734693,0.815068493150685,0.7125748502994012,0.6946107784431138,"",""
429,"2026-02-13 20:47:46.692942","val",10,0.5996876626756897,0.06752927528865248,0.9604810996563574,0.08,0.058823529411764705,0.23529411764705882,"",""
468,"2026-02-13 20:48:54.052842","train",11,0.9902743789687379,0.9260721271677109,0.9824489795918367,0.8599348534201955,0.7904191616766467,0.7245508982035929,"",""
468,"2026-02-13 20:49:17.824977","val",11,0.6913066111400312,0.06282291106349906,0.9553264604810997,0.0,0.0,0.0,"",""
500,"2026-02-13 20:49:48.361026","train",12,"","","","","","",0.5333819389343262,0.00010345200009051524
507,"2026-02-13 20:50:25.554148","train",12,0.9961443735393863,0.9679995210573622,0.9881632653061224,0.9102167182662538,0.8802395209580839,0.7305389221556886,"",""
507,"2026-02-13 20:50:49.398141","val",12,0.6346694429984383,0.053388288437561424,0.9467353951890034,0.0,0.0,0.058823529411764705,"",""
