"step","time","part","epoch","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score","loss","lr"
13,"2026-02-12 22:00:26.810333","train",0,0.5635170603674541,0.08982806747996819,0.9365014338385907,0.0,0.0,0.07741935483870968,"",""
13,"2026-02-12 22:00:50.118443","val",0,0.5700525394045535,0.03053928815918227,0.9794168096054888,0.0,0.0,0.08333333333333333,"",""
26,"2026-02-12 22:01:42.543358","train",1,0.6669220782886012,0.14222910398107666,0.9365014338385907,0.0,0.0,0.18064516129032257,"",""
26,"2026-02-12 22:02:05.814537","val",1,0.5859603035610041,0.029556991098740285,0.9794168096054888,0.0,0.0,0.08333333333333333,"",""
39,"2026-02-12 22:02:58.356585","train",2,0.8047935540315525,0.2353022788276317,0.9365014338385907,0.0,0.0,0.23870967741935484,"",""
39,"2026-02-12 22:03:21.576342","val",2,0.6806771745475774,0.03994120718364201,0.9794168096054888,0.0,0.0,0.08333333333333333,"",""
52,"2026-02-12 22:04:13.954720","train",3,0.8335788671577343,0.322368849958417,0.9389594428512904,0.08588957055214724,0.04516129032258064,0.3096774193548387,"",""
52,"2026-02-12 22:04:37.109716","val",3,0.6990659661412726,0.04333525283703385,0.9777015437392796,0.0,0.0,0.08333333333333333,"",""
65,"2026-02-12 22:05:29.531580","train",4,0.8596901193802388,0.3838875470424227,0.9319950839819746,0.3464566929133858,0.2838709677419355,0.3419354838709677,"",""
65,"2026-02-12 22:05:52.781363","val",4,0.7535026269702276,0.0644396188018537,0.9554030874785592,0.07142857142857142,0.08333333333333333,0.16666666666666666,"",""
78,"2026-02-12 22:06:45.114895","train",5,0.8941833883667767,0.5296363857928086,0.9475624743957395,0.3786407766990291,0.25161290322580643,0.47096774193548385,"",""
78,"2026-02-12 22:07:08.359011","val",5,0.805312317571512,0.08181818340393451,0.9725557461406518,0.0,0.0,0.08333333333333333,"",""
91,"2026-02-12 22:08:00.732501","train",6,0.8790506025456495,0.5718497741759854,0.9549365014338386,0.5175438596491229,0.38064516129032255,0.5096774193548387,"",""
91,"2026-02-12 22:08:24.047335","val",6,0.7959719789842381,0.060853511394136035,0.9656946826758147,0.0,0.0,0.08333333333333333,"",""
100,"2026-02-12 22:08:47.536694","train",7,"","","","","","",0.6131404607120202,0.0008649989207926915
104,"2026-02-12 22:09:16.661387","train",7,0.9365422064177461,0.7527512912386326,0.965587873822204,0.6470588235294118,0.4967741935483871,0.6193548387096774,"",""
104,"2026-02-12 22:09:39.797131","val",7,0.7259194395796849,0.06082455674231061,0.9691252144082333,0.0,0.0,0.16666666666666666,"",""
117,"2026-02-12 22:10:32.229853","train",8,0.9315637964609262,0.6804970663447419,0.9442851290454731,0.21839080459770116,0.12258064516129032,0.567741935483871,"",""
117,"2026-02-12 22:10:55.426047","val",8,0.7787507297139521,0.06107671541216558,0.9794168096054888,0.0,0.0,0.08333333333333333,"",""
130,"2026-02-12 22:11:47.862368","train",9,0.9600062089013067,0.7974970375980517,0.9676362146661205,0.6666666666666666,0.5096774193548387,0.6516129032258065,"",""
130,"2026-02-12 22:12:11.085968","val",9,0.7829830706363106,0.08311355623165831,0.9725557461406518,0.0,0.0,0.3333333333333333,"",""
143,"2026-02-12 22:13:03.702327","train",10,0.9418733948579008,0.8006327254177493,0.9619008603031545,0.5753424657534246,0.4064516129032258,0.6709677419354839,"",""
143,"2026-02-12 22:13:26.899608","val",10,0.7203736135434909,0.13596441751264265,0.9777015437392796,0.0,0.0,0.25,"",""
156,"2026-02-12 22:14:19.333020","train",11,0.9443033330511106,0.7992846775314877,0.9643588693158541,0.6167400881057269,0.45161290322580644,0.6645161290322581,"",""
156,"2026-02-12 22:14:42.561044","val",11,0.7285464098073555,0.1055483956525623,0.9742710120068611,0.11764705882352941,0.08333333333333333,0.3333333333333333,"",""
169,"2026-02-12 22:15:35.308632","train",12,0.9733892134450935,0.8870013153395003,0.9766489143793528,0.7764705882352941,0.6387096774193548,0.7354838709677419,"",""
169,"2026-02-12 22:15:58.596918","val",12,0.7431406888499709,0.07773756967280862,0.9794168096054888,0.0,0.0,0.25,"",""
182,"2026-02-12 22:16:51.110370","train",13,0.9606920102729095,0.8833745955101305,0.9758295780417862,0.766798418972332,0.6258064516129033,0.7419354838709677,"",""
182,"2026-02-12 22:17:14.416724","val",13,0.7314652656158785,0.1135788299557059,0.9759862778730704,0.0,0.0,0.3333333333333333,"",""
195,"2026-02-12 22:18:06.759456","train",14,0.9401320802641605,0.8346721310098518,0.965587873822204,0.6283185840707964,0.45806451612903226,0.7161290322580646,"",""
195,"2026-02-12 22:18:30.063324","val",14,0.6247810858143608,0.06980774883586793,0.9794168096054888,0.0,0.0,0.25,"",""
200,"2026-02-12 22:18:52.421445","train",15,"","","","","","",0.5331816554652808,0.00021388572495852442
208,"2026-02-12 22:19:22.703342","train",15,0.9415347275138994,0.8653884380093587,0.9778779188857026,0.7954545454545454,0.6774193548387096,0.7483870967741936,"",""
208,"2026-02-12 22:19:45.968883","val",15,0.666958552247519,0.13836189678477462,0.9811320754716981,0.15384615384615385,0.08333333333333333,0.16666666666666666,"",""
221,"2026-02-12 22:20:38.871601","train",16,0.9586317839302345,0.8613530509349072,0.97132322818517,0.7083333333333334,0.5483870967741935,0.7419354838709677,"",""
221,"2026-02-12 22:21:02.115453","val",16,0.7266491535318155,0.06439336686272162,0.9777015437392796,0.0,0.0,0.16666666666666666,"",""
234,"2026-02-12 22:21:54.604490","train",17,0.9559450230011571,0.8681828558404954,0.9676362146661205,0.658008658008658,0.49032258064516127,0.7354838709677419,"",""
234,"2026-02-12 22:22:17.819973","val",17,0.6980443666082895,0.06072398196489721,0.9794168096054888,0.0,0.0,0.16666666666666666,"",""
247,"2026-02-12 22:23:10.334127","train",18,0.956743713487427,0.8879698593642984,0.9680458828349038,0.6637931034482759,0.4967741935483871,0.7548387096774194,"",""
247,"2026-02-12 22:23:33.571682","val",18,0.7019848219497956,0.05875737808782678,0.9794168096054888,0.0,0.0,0.25,"",""
260,"2026-02-12 22:24:26.266705","train",19,0.9578415601275648,0.8920935192896674,0.968455551003687,0.6695278969957081,0.5032258064516129,0.7548387096774194,"",""
260,"2026-02-12 22:24:49.582984","val",19,0.7100116754232341,0.07395430467956325,0.9794168096054888,0.0,0.0,0.16666666666666666,"",""
