"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score"
100,"2026-02-12 23:15:29.191970","train",0,0.6796913992834257,7.17340740005862e-05,"","","","","",""
128,"2026-02-12 23:16:50.441120","train",0,"","",0.7656330504730442,0.18672192464485524,0.9298238460283803,0.031513787281935844,0.01699029126213592,0.19902912621359223
128,"2026-02-12 23:17:24.527172","val",0,"","",0.7345909595340119,0.07440061183728017,0.9753382428498031,0.06493506493506493,0.03787878787878788,0.22727272727272727
200,"2026-02-12 23:18:03.747023","train",1,0.7153040767302931,0.00017302461061031072,"","","","","",""
256,"2026-02-12 23:19:30.614647","train",1,"","",0.8184318325730787,0.28250966487685425,0.15115804925786985,0.13647488281412037,0.9981796116504854,0.254247572815534
256,"2026-02-12 23:20:04.243345","val",1,"","",0.7575332791733702,0.09020372870450809,0.11440315122452474,0.048223817412111174,0.9924242424242424,0.21212121212121213
300,"2026-02-12 23:20:36.296805","train",2,0.6658135116174283,0.00032311455644597426,"","","","","",""
384,"2026-02-12 23:22:10.785689","train",2,"","",0.8303361347034328,0.34293082478836723,0.4867476757462078,0.19638638830364552,0.933252427184466,0.3015776699029126
384,"2026-02-12 23:22:44.575992","val",2,"","",0.7137353914119291,0.07569767282166373,0.4689159102586059,0.0662451068955134,0.8333333333333334,0.23484848484848486
400,"2026-02-12 23:23:09.507204","train",3,0.6461632264791357,0.0004971737021037089,"","","","","",""
500,"2026-02-12 23:23:35.040733","train",3,0.6614065997045447,0.0006664064809566055,"","","","","",""
512,"2026-02-12 23:24:51.292922","train",3,"","",0.8207509788950814,0.33695036070625783,0.7820502365030174,0.3068343924264038,0.7178398058252428,0.2845873786407767
512,"2026-02-12 23:25:24.846036","val",3,"","",0.721393450892312,0.0642575677817803,0.7749614660044528,0.09379310344827586,0.5151515151515151,0.2196969696969697
600,"2026-02-12 23:26:08.141245","train",4,0.6951530729747901,0.000802815778917376,"","","","","",""
640,"2026-02-12 23:27:31.067609","train",4,"","",0.8429945287552817,0.3867957581500257,0.8461914858913717,0.3617597292724196,0.6486650485436893,0.3404126213592233
640,"2026-02-12 23:28:04.480590","val",4,"","",0.7371429823024356,0.0707842131066626,0.8456927556088372,0.10880316518298715,0.4166666666666667,0.2196969696969697
700,"2026-02-12 23:28:40.832941","train",5,0.617252590512362,0.0008838346517837141,"","","","","",""
768,"2026-02-12 23:30:10.681656","train",5,"","",0.8798523529980969,0.515839493488841,0.9102919588974067,0.4791666666666667,0.6140776699029126,0.4308252427184466
768,"2026-02-12 23:30:44.041307","val",5,"","",0.7845216666401177,0.09480874482940364,0.9076896728891933,0.16434108527131783,0.4015151515151515,0.26515151515151514
800,"2026-02-12 23:31:12.864100","train",6,0.6724409773790587,0.0008992471451349495,"","","","","",""
896,"2026-02-12 23:32:49.687224","train",6,"","",0.8949497883905972,0.539006308818099,0.9202413961833306,0.5156017830609212,0.6316747572815534,0.4441747572815534
896,"2026-02-12 23:33:23.346582","val",6,"","",0.8032214558410458,0.10799994939564016,0.9217331734886111,0.1705989110707804,0.3560606060606061,0.2878787878787879
900,"2026-02-12 23:33:45.329514","train",7,0.6288949141375875,0.0008878230272005881,"","","","","",""
1000,"2026-02-12 23:34:10.163982","train",7,0.6103834160667854,0.0008629771961653554,"","","","","",""
1024,"2026-02-12 23:35:29.028450","train",7,"","",0.9109549510913205,0.6268045083227297,0.9320665470559452,0.5734767025089605,0.6796116504854369,0.5133495145631068
