"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","chagas_tpr","challenge_score"
100,"2026-02-24 03:42:04.608074","train",0,0.3193410634994507,3.635589686547865e-05,"","","","","",""
200,"2026-02-24 03:42:30.433890","train",0,0.5590404868125916,3.742300106108641e-05,"","","","","",""
300,"2026-02-24 03:42:56.154861","train",0,0.5275827050209045,3.919955435053451e-05,"","","","","",""
400,"2026-02-24 03:43:22.126048","train",0,0.4775330424308777,4.1682629559068314e-05,"","","","","",""
500,"2026-02-24 03:43:47.984716","train",0,0.5357958078384399,4.486813539648633e-05,"","","","","",""
600,"2026-02-24 03:44:13.886040","train",0,0.4171566963195801,4.875082319824001e-05,"","","","","",""
700,"2026-02-24 03:44:39.936079","train",0,0.3461773991584778,5.332429557350403e-05,"","","","","",""
800,"2026-02-24 03:45:05.893497","train",0,0.3624281883239746,5.858101694596941e-05,"","","","","",""
900,"2026-02-24 03:45:31.749421","train",0,0.33147960901260376,6.451232596999218e-05,"","","","","",""
1000,"2026-02-24 03:45:57.995204","train",0,0.2952079772949219,7.110844980163773e-05,"","","","","",""
1100,"2026-02-24 03:46:24.084541","train",0,0.3974834382534027,7.835852020110989e-05,"","","","","",""
1200,"2026-02-24 03:46:50.268273","train",0,0.3334991931915283,8.625059144003037e-05,"","","","","",""
1290,"2026-02-24 03:49:41.802064","val",0,"","",0.7814036276229184,0.10338747882255765,0.3771362032946334,0.055711318795430946,0.9210300429184549,0.28583690987124466
1300,"2026-02-24 03:50:05.798032","train",1,0.3027425706386566,9.477165998406588e-05,"","","","","",""
1400,"2026-02-24 03:50:30.894736","train",1,0.4495793282985687,0.00010390768591846903,"","","","","",""
1500,"2026-02-24 03:50:56.339642","train",1,0.4066976010799408,0.00011364361608123569,"","","","","",""
1600,"2026-02-24 03:51:21.827853","train",1,0.31439369916915894,0.00012396340886575673,"","","","","",""
1700,"2026-02-24 03:51:47.779688","train",1,0.3054945468902588,0.00013485006065210503,"","","","","",""
1800,"2026-02-24 03:52:13.286767","train",1,0.4363957643508911,0.00014628563382339894,"","","","","",""
1900,"2026-02-24 03:52:38.952693","train",1,0.3497217297554016,0.00015825128632108965,"","","","","",""
2000,"2026-02-24 03:53:04.990510","train",1,0.34539660811424255,0.00017072730269046717,"","","","","",""
2100,"2026-02-24 03:53:30.938681","train",1,0.3865897059440613,0.00018369312656523742,"","","","","",""
